case_id,u_par,C_rate,SOC
998,11.175,2.377,0.607
999,26.667,2.479,0.895
1000,8.599,4.227,0.321
1001,4.514,1.403,0.279
1002,0.853,0.848,0.149
1003,9.767,0.885,0.377
1004,11.217,4.945,0.658
1005,3.948,4.619,0.939
1006,6.77,2.622,0.45
1007,28.517,0.503,0.399
1008,12.817,2.579,0.966
1009,28.744,2.282,0.186
1010,11.774,0.14,0.086
1011,15.401,3.47,0.933
1012,2.006,1.35,0.298
1013,19.875,4.464,0.243
1014,11.277,0.374,0.478
1015,23.842,0.092,0.855
1016,15.9,0.855,0.187
1017,12.101,2.278,0.522
1018,21.739,1.686,0.108
1019,25.587,4.532,0.332
1020,29.056,1.906,0.537
1021,17.649,0.371,0.956
1022,4.386,1.459,0.471
1023,2.154,0.176,0.771
1024,7.464,1.854,0.824
1025,3.182,1.42,0.437
1026,16.398,0.1,0.508
1027,14.679,2.741,0.064
1028,9.876,4.063,0.241
1029,12.71,3.437,0.023
1030,18.618,4.082,0.199
1031,4.098,0.693,0.865
1032,17.114,4.66,0.409
1033,26.229,3.868,0.523
1034,16.695,4.863,0.706
1035,29.28,3.343,0.937
1036,16.722,4.482,0.153
1037,8.448,1.342,0.262
1038,15.045,0.223,0.761
1039,1.063,0.073,0.013
1040,26.581,0.875,0.127
1041,14.039,1.142,0.494
1042,27.926,0.263,0.498
1043,29.658,1.199,0.383
1044,21.152,3.461,0.773
1045,17.378,2.676,0.387
1046,12.491,3.351,0.488
1047,8.151,3.358,0.763
1048,22.795,1.211,0.428
1049,9.655,3.992,0.271
1050,23.284,1.975,0.832
1051,29.492,1.798,0.147
1052,27.922,4.411,0.583
1053,18.014,1.601,0.884
1054,16.634,4.528,0.547
1055,22.361,4.428,0.801
1056,16.325,3.119,0.591
1057,4.693,0.316,0.092
1058,20.114,2.024,0.952
1059,0.174,0.82,0.803
1060,5.106,1.317,0.478
1061,21.254,0.266,0.249
1062,3.995,2.815,0.95
1063,25.369,1.672,0.501
1064,26.307,0.217,0.23
1065,14.884,0.704,0.22
1066,18.69,1.958,0.294
1067,13.321,3.284,0.96
1068,29.905,2.853,0.06
1069,23.989,4.536,0.973
1070,27.658,4.006,0.724
1071,16.756,0.752,0.75
1072,24.145,1.236,0.605
1073,1.537,2.797,0.731
1074,23.68,1.504,0.771
1075,26.995,3.265,0.96
1076,23.751,4.41,0.829
1077,22.133,4.639,0.659
1078,12.07,0.63,0.928
1079,24.287,3.353,0.267
1080,7.232,3.3,0.089
1081,9.584,0.914,0.093
1082,1.208,1.613,0.251
1083,7.615,0.953,0.884
1084,2.865,1.668,0.208
1085,14.622,0.445,0.528
1086,19.378,3.545,0.12
1087,24.52,1.69,0.38
1088,19.48,1.404,0.628
1089,13.653,2.278,0.227
1090,16.92,2.065,0.8
1091,19.351,3.684,0.71
1092,4.386,0.04,0.528
1093,8.261,4.309,0.613
1094,14.197,3.913,0.072
1095,20.542,4.05,0.983
1096,2.654,4.377,0.124
1097,7.719,0.456,0.278
1098,23.448,3.52,0.703
1099,7.777,0.557,0.948
1100,29.782,2.77,0.552
1101,12.254,4.454,0.025
1102,16.904,2.645,0.645
1103,4.892,1.019,0.158
1104,27.245,3.651,0.361
1105,2.825,1.034,0.887
1106,19.405,1.043,0.343
1107,5.159,1.243,0.101
1108,21.95,0.18,0.678
1109,2.494,3.05,0.221
1110,12.505,2.671,0.511
1111,21.319,4.652,0.169
1112,23.423,4.535,0.808
1113,29.122,0.342,0.296
1114,14.38,3.846,0.385
1115,24.896,3.191,0.549
1116,20.346,1.252,0.507
1117,4.416,2.691,0.429
1118,25.502,0.474,0.752
1119,16.677,2.643,0.166
1120,5.777,2.959,0.317
1121,11.718,1.145,0.911
1122,1.948,1.806,0.36
1123,20.621,3.544,0.628
1124,8.662,3.548,0.358
1125,17.031,1.055,0.915
1126,16.294,4.076,0.739
1127,28.489,0.741,0.775
1128,1.119,0.145,0.095
1129,14.185,3.144,0.457
1130,23.695,4.488,0.568
1131,29.45,0.621,0.455
1132,15.463,4.106,0.053
1133,23.626,2.27,0.315
1134,25.669,3.206,0.592
1135,19.084,2.409,0.617
1136,17.134,3.616,0.304
1137,23.777,3.283,0.452
1138,3.258,4.559,0.807
1139,1.002,3.232,0.271
1140,17.967,3.117,0.314
1141,26.671,1.73,0.654
1142,21.749,1.239,0.322
1143,12.973,0.22,0.239
1144,8.902,0.357,0.484
1145,7.921,0.5,0.868
1146,25.849,1.896,0.446
1147,1.132,1.053,0.18
1148,10.416,0.356,0.752
1149,12.366,0.347,0.632
1150,1.109,3.119,0.745
1151,13.046,1.52,0.303
1152,17.305,4.392,0.016
1153,20.079,0.621,0.274
1154,12.544,4.27,0.877
1155,26.193,0.139,0.84
1156,20.08,1.535,1.0
1157,28.378,0.109,0.948
1158,0.516,2.461,0.519
1159,15.072,2.662,0.309
1160,6.944,1.38,0.51
1161,24.4,2.095,0.337
1162,15.153,3.731,0.638
1163,4.538,4.044,0.14
1164,4.657,1.451,0.67
1165,15.216,3.796,0.362
1166,5.063,1.912,0.75
1167,28.794,1.407,0.778
1168,1.074,2.885,0.507
1169,20.57,2.293,0.071
1170,2.67,4.168,0.174
1171,2.705,4.045,0.804
1172,10.84,4.817,0.153
1173,14.2,4.752,0.335
1174,3.003,0.169,0.646
1175,19.66,0.478,0.923
1176,23.023,1.793,0.642
1177,14.449,3.42,0.77
1178,14.641,2.832,0.573
1179,27.546,1.712,0.161
1180,27.96,4.276,0.367
1181,6.928,3.986,0.414
1182,11.009,1.202,0.532
1183,3.494,4.627,0.984
1184,12.688,4.919,0.914
1185,10.784,4.742,0.912
1186,8.268,4.269,0.182
1187,4.784,4.899,0.377
1188,25.132,2.566,0.645
1189,3.226,0.789,0.097
1190,19.566,3.253,0.465
1191,0.199,4.684,0.47
1192,22.589,3.482,0.793
1193,18.34,4.202,0.99
1194,6.326,1.913,0.635
1195,17.792,2.066,0.682
1196,16.977,4.632,0.76
1197,8.257,1.995,0.631
1198,5.749,2.304,0.826
1199,28.134,2.393,0.931
1200,14.216,3.452,0.852
1201,20.286,4.811,0.462
1202,7.653,0.793,0.455
1203,19.671,4.092,0.077
1204,25.881,3.239,0.084
1205,16.638,1.795,0.408
1206,2.713,1.618,0.087
1207,25.578,4.971,0.119
1208,26.315,0.636,0.73
1209,17.596,3.612,0.339
1210,10.838,2.525,0.965
1211,14.134,2.66,0.583
1212,4.744,0.992,0.724
1213,0.327,3.152,0.579
1214,28.036,4.118,0.809
1215,9.886,0.415,0.763
1216,15.965,3.685,0.213
1217,9.291,2.568,0.529
1218,8.423,3.64,0.375
1219,3.942,0.307,0.312
1220,15.494,0.893,0.673
1221,16.079,3.713,0.075
1222,15.366,4.54,0.354
1223,29.444,2.978,0.808
1224,29.403,0.491,0.95
1225,0.865,0.902,0.457
1226,9.823,4.404,0.46
1227,19.15,3.236,0.675
1228,2.309,4.294,0.174
1229,15.608,0.933,0.535
1230,24.764,0.875,0.974
1231,19.104,1.649,0.01
1232,17.183,4.494,0.493
1233,25.383,2.177,0.24
1234,4.592,1.963,0.707
1235,1.843,1.317,0.315
1236,22.269,1.894,0.546
1237,3.685,1.243,0.2
1238,23.147,4.438,0.174
1239,9.695,4.932,0.993
1240,12.431,1.247,0.402
1241,13.116,4.68,0.107
1242,9.032,0.114,0.686
1243,17.441,1.244,0.018
1244,7.424,4.38,0.441
1245,19.745,0.801,0.97
1246,0.374,1.972,0.537
1247,16.306,0.822,0.081
1248,27.296,3.366,0.099
1249,2.729,4.246,0.828
1250,15.646,2.081,0.147
1251,24.76,0.842,0.559
1252,21.635,2.645,0.756
1253,28.507,0.23,0.74
1254,24.601,3.42,0.105
1255,13.488,4.353,0.174
1256,23.429,3.906,0.598
1257,20.26,2.93,0.887
1258,6.329,2.897,0.012
1259,28.454,3.394,0.639
1260,5.405,2.804,0.29
1261,19.816,1.495,0.17
1262,3.782,0.291,0.267
1263,8.32,0.637,0.125
1264,6.964,1.513,0.27
1265,9.326,0.535,0.72
1266,18.579,3.016,0.472
1267,5.928,3.57,0.049
1268,11.08,4.838,0.425
1269,15.718,0.895,0.144
1270,21.823,1.591,0.893
1271,18.728,4.89,0.335
1272,22.017,0.188,0.893
1273,23.97,0.797,0.503
1274,28.682,3.636,0.883
1275,6.229,3.522,0.972
1276,27.604,3.349,0.373
1277,29.484,2.571,0.239
1278,15.671,3.591,0.422
1279,0.238,3.459,0.913
1280,6.693,1.395,0.472
1281,4.006,4.721,0.035
1282,28.645,3.619,0.415
1283,7.814,1.689,0.866
1284,4.216,3.381,0.076
1285,14.874,1.968,0.939
1286,1.947,3.831,0.576
1287,9.45,3.825,0.061
1288,14.818,3.463,0.121
1289,10.807,2.846,0.695
1290,7.017,3.555,0.609
1291,7.222,4.343,0.671
1292,5.444,3.62,0.539
1293,9.739,2.356,0.14
1294,26.035,2.477,0.736
1295,24.152,1.352,0.64
1296,24.374,1.88,0.246
1297,20.837,3.052,0.422
1298,13.951,1.881,0.791
1299,0.343,3.539,0.847
1300,10.82,3.538,0.123
1301,23.857,2.226,0.832
1302,24.631,4.08,0.949
1303,26.128,0.301,0.24
1304,2.52,3.369,0.27
1305,9.251,4.032,0.199
1306,29.984,4.309,0.66
1307,26.44,1.322,0.777
1308,2.916,2.205,0.231
1309,6.662,4.649,0.152
1310,28.53,4.774,0.139
1311,0.263,1.897,0.679
1312,29.118,0.127,0.561
1313,12.519,0.241,0.008
1314,19.56,0.742,0.193
1315,15.64,0.352,0.366
1316,17.529,1.761,0.181
1317,28.402,1.902,0.479
1318,20.315,3.952,0.102
1319,4.714,2.534,0.035
1320,19.245,3.953,0.813
1321,13.972,2.848,0.989
1322,21.878,4.02,0.735
1323,11.097,0.141,0.197
1324,3.617,1.389,0.728
1325,4.498,0.681,0.413
1326,9.71,1.196,0.342
1327,2.796,0.972,0.974
1328,28.22,1.412,0.933
1329,27.981,4.143,0.08
1330,19.99,0.899,0.81
1331,23.515,4.506,0.971
1332,28.871,1.903,0.013
1333,25.416,1.113,0.115
1334,23.27,4.553,0.654
1335,23.296,1.771,0.433
1336,28.966,4.723,0.145
1337,0.0,1.0,0.193
1338,5.352,1.525,0.946
1339,12.067,2.601,0.279
1340,27.241,1.179,0.82
1341,20.167,4.208,0.253
1342,25.396,2.141,0.236
1343,22.176,0.425,0.559
1344,26.177,1.356,0.726
1345,26.714,3.089,0.747
1346,15.287,0.857,0.323
1347,19.215,2.357,0.68
1348,6.627,0.787,0.799
1349,18.25,3.287,0.861
1350,2.36,1.561,0.531
1351,29.224,1.598,0.877
1352,29.357,3.757,0.369
1353,5.053,0.767,0.252
1354,23.618,0.342,0.298
1355,27.169,4.511,0.005
1356,3.474,0.666,0.426
1357,25.143,2.889,0.955
1358,23.16,4.43,0.167
1359,8.02,2.696,0.697
1360,25.096,3.261,0.939
1361,0.383,1.337,0.307
1362,27.574,0.255,0.06
1363,5.713,4.622,0.239
1364,27.249,0.721,0.449
1365,19.451,2.416,0.525
1366,5.914,0.975,0.497
1367,15.955,1.874,0.552
1368,21.174,0.568,0.961
1369,16.661,3.721,0.478
1370,4.766,3.256,0.583
1371,2.484,2.488,0.038
1372,26.536,2.518,0.665
1373,17.936,1.517,0.094
1374,10.333,2.296,0.799
1375,3.407,0.725,0.653
1376,24.176,4.023,0.925
1377,23.016,2.924,0.178
1378,26.555,2.617,0.475
1379,28.228,0.908,0.995
1380,0.578,0.288,0.815
1381,28.676,2.418,0.695
1382,25.075,1.586,0.958
1383,15.623,1.56,0.447
1384,25.689,4.534,0.39
1385,11.045,4.145,0.38
1386,29.174,0.841,0.835
1387,4.729,0.094,0.75
1388,24.782,1.212,0.635
1389,16.248,2.335,0.466
1390,21.334,4.46,0.579
1391,21.089,1.789,0.122
1392,23.408,1.656,0.3
1393,18.552,4.464,0.042
1394,0.624,1.389,0.434
1395,27.04,3.45,0.76
1396,6.057,2.866,0.508
1397,11.856,1.827,0.736
1398,20.206,2.636,0.508
1399,25.194,3.298,0.922
1400,17.149,1.784,0.029
1401,13.432,4.925,0.98
1402,19.794,4.358,0.932
1403,9.035,4.595,0.157
1404,3.715,1.374,0.664
1405,1.683,4.722,0.53
1406,21.976,4.666,0.678
1407,14.986,2.477,0.435
1408,16.925,3.597,0.165
1409,11.365,2.647,0.999
1410,21.485,3.466,0.501
1411,10.8,4.447,0.484
1412,2.196,4.222,0.746
1413,8.36,0.145,0.662
1414,21.067,2.785,0.453
1415,15.972,4.107,0.18
1416,9.122,1.111,0.544
1417,11.512,1.192,0.94
1418,23.745,3.613,0.444
1419,0.182,3.94,0.929
1420,10.498,3.624,0.52
1421,2.352,3.023,0.218
1422,7.9,1.425,0.594
1423,24.55,3.92,0.045
1424,7.6,1.518,0.348
1425,25.854,4.422,0.912
1426,8.885,1.234,0.573
1427,28.157,4.3,0.859
1428,3.067,3.153,0.438
1429,12.389,4.285,0.432
1430,19.63,4.191,0.752
1431,15.468,3.061,0.44
1432,27.911,2.829,0.2
1433,27.249,3.563,0.903
1434,5.546,4.189,0.153
1435,28.555,0.51,0.394
1436,6.07,2.376,0.743
1437,4.201,2.986,0.882
1438,20.496,3.727,0.446
1439,15.005,3.524,0.171
1440,13.746,3.516,0.054
1441,19.831,0.377,0.877
1442,29.48,4.14,0.879
1443,26.625,4.751,0.518
1444,7.884,1.696,0.843
1445,19.113,1.757,0.787
1446,5.238,1.355,0.813
1447,13.147,3.055,0.322
1448,3.491,4.526,0.124
1449,25.561,2.796,0.584
1450,24.095,0.368,0.028
1451,28.989,3.514,0.236
1452,12.274,3.249,0.071
1453,25.537,4.25,0.455
1454,28.921,0.149,0.932
1455,20.465,0.549,0.491
1456,11.032,0.946,0.52
1457,18.041,4.131,0.228
1458,26.35,3.406,0.16
1459,17.592,3.067,0.525
1460,4.299,4.091,0.75
1461,1.056,2.878,0.217
1462,1.953,4.751,0.73
1463,10.969,3.467,0.443
1464,15.632,0.624,0.867
1465,13.087,2.627,0.036
1466,12.985,3.48,0.791
1467,8.41,2.775,0.127
1468,29.387,4.212,0.04
1469,15.689,2.792,0.719
1470,2.845,1.457,0.237
1471,9.525,0.654,0.461
1472,1.903,3.518,0.008
1473,7.75,1.353,0.144
1474,28.145,0.865,0.768
1475,23.482,0.518,0.723
1476,24.614,2.236,0.936
1477,19.075,4.274,0.424
1478,6.019,0.574,0.808
1479,22.749,3.372,0.156
1480,16.458,2.701,0.658
1481,0.722,4.614,0.018
1482,20.87,0.291,0.666
1483,28.097,2.616,0.489
1484,5.377,4.877,0.867
1485,21.544,3.998,0.024
1486,5.363,0.182,0.968
1487,13.478,2.634,0.154
1488,29.987,2.684,0.209
1489,10.329,0.604,0.587
1490,17.41,0.575,0.382
1491,21.73,1.998,0.356
1492,25.767,2.842,0.473
1493,8.228,2.795,0.984
1494,21.201,0.382,0.377
1495,9.848,4.813,0.637
1496,8.674,4.567,0.254
1497,8.939,3.254,0.953
1498,10.287,3.577,0.415
1499,10.269,3.157,0.09
1500,16.485,1.023,0.736
1501,21.984,2.326,0.049
1502,26.498,1.399,0.251
1503,12.299,4.338,0.697
1504,23.067,4.146,0.969
1505,9.321,4.301,0.597
1506,5.203,2.552,0.727
1507,13.47,3.751,0.305
1508,15.386,3.034,0.205
1509,24.018,2.734,0.578
1510,14.155,2.851,0.511
1511,22.251,2.25,0.057
1512,20.171,3.433,0.467
1513,19.714,2.137,0.898
1514,20.378,3.441,0.746
1515,11.951,4.775,0.47
1516,29.395,1.821,0.65
1517,26.495,0.079,0.319
1518,6.636,1.604,0.368
1519,22.659,3.715,0.908
1520,3.833,0.041,0.948
1521,6.455,3.382,0.451
1522,2.59,2.719,0.448
1523,18.618,2.748,0.64
1524,14.471,3.067,0.485
1525,13.756,2.545,0.353
1526,4.874,0.619,0.477
1527,2.964,1.642,0.469
1528,2.717,3.356,0.303
1529,11.648,2.025,0.755
1530,27.147,4.278,0.58
1531,20.466,4.248,0.847
1532,11.44,3.115,0.557
1533,9.046,1.484,0.641
1534,10.732,0.891,0.15
1535,17.633,0.774,0.196
1536,0.974,4.405,0.812
1537,11.53,2.505,0.087
1538,21.908,4.667,0.43
1539,14.655,0.376,0.219
1540,18.55,2.236,0.196
1541,16.562,4.193,0.146
1542,25.326,1.621,0.779
1543,16.584,3.618,0.12
1544,4.613,4.407,0.334
1545,14.219,0.566,0.692
1546,28.159,3.915,0.346
1547,1.084,2.678,0.079
1548,0.658,2.581,0.432
1549,8.64,0.904,0.652
1550,19.294,0.224,0.604
1551,16.423,1.931,0.08
1552,10.695,0.011,0.189
1553,17.708,3.68,0.728
1554,11.232,3.16,0.599
1555,3.439,3.926,0.023
1556,26.14,4.08,0.04
1557,3.018,3.181,0.543
1558,7.775,4.483,0.815
1559,14.989,3.574,0.107
1560,14.161,2.429,0.527
1561,8.549,0.047,0.45
1562,4.68,3.526,0.776
1563,1.389,4.005,0.287
1564,17.866,0.687,0.246
1565,7.18,0.798,0.376
1566,24.292,3.782,0.843
1567,12.676,4.969,0.664
1568,24.496,1.378,0.482
1569,9.986,3.743,0.352
1570,28.927,0.338,0.5
1571,13.677,4.68,0.663
1572,6.266,4.336,0.232
1573,27.86,3.184,0.228
1574,8.543,2.193,0.637
1575,17.203,4.182,0.931
1576,24.493,1.618,0.185
1577,15.037,3.025,0.452
1578,23.15,4.96,0.729
1579,23.613,2.412,0.06
1580,23.49,4.243,0.365
1581,29.093,3.136,0.527
1582,14.351,2.04,0.529
1583,5.634,3.353,0.262
1584,29.743,4.012,0.396
1585,3.902,2.788,0.624
1586,11.322,3.53,0.638
1587,27.22,3.124,0.446
1588,11.293,4.018,0.491
1589,12.887,2.279,0.407
1590,23.472,2.006,0.389
1591,27.431,2.472,0.253
1592,4.627,2.582,0.737
1593,25.655,4.564,0.514
1594,18.431,3.999,0.911
1595,3.608,3.155,0.176
1596,11.961,3.979,0.302
1597,14.287,0.513,0.07
1598,3.936,3.402,0.712
1599,3.081,3.931,0.896
1600,2.781,1.577,0.55
1601,26.393,4.43,0.937
1602,6.178,1.364,0.254
1603,29.637,1.376,0.055
1604,28.124,0.208,0.358
1605,18.49,3.979,0.486
1606,18.181,4.811,0.951
1607,16.016,3.063,0.343
1608,12.185,4.47,0.292
1609,11.927,3.969,0.272
1610,21.593,3.542,0.139
1611,14.798,4.977,0.305
1612,5.768,2.7,0.85
1613,29.068,4.18,0.583
1614,17.664,3.603,0.702
1615,21.892,2.7,0.729
1616,21.56,1.516,0.26
1617,25.929,3.87,0.424
1618,11.629,2.806,0.901
1619,25.984,0.762,0.328
1620,21.98,3.498,0.426
1621,26.292,0.054,0.48
1622,7.585,3.823,0.148
1623,16.194,4.638,0.157
1624,3.159,0.056,0.567
1625,23.988,2.011,0.488
1626,15.029,4.113,0.539
1627,24.979,4.888,0.745
1628,6.544,2.399,0.479
1629,21.329,2.91,0.389
1630,23.007,4.603,0.364
1631,25.257,3.942,0.159
1632,11.01,1.858,0.326
1633,26.514,3.968,0.706
1634,22.63,1.75,0.561
1635,16.446,3.637,0.143
1636,22.076,1.871,0.861
1637,10.843,3.69,0.52
1638,5.024,1.195,0.216
1639,21.015,4.079,0.744
1640,2.44,0.322,0.834
1641,16.867,2.818,0.624
1642,12.319,3.201,0.745
1643,21.34,2.836,0.933
1644,14.089,3.501,0.668
1645,2.445,4.04,0.459
1646,1.688,4.677,0.641
1647,6.951,0.672,0.356
1648,26.051,0.371,0.268
1649,18.541,0.871,0.33
1650,10.559,3.82,0.838
1651,27.853,1.193,0.141
1652,19.937,0.013,0.546
1653,7.263,2.792,0.785
1654,25.657,0.782,0.072
1655,17.459,2.436,0.666
1656,23.379,1.141,0.042
1657,6.311,4.91,0.016
1658,18.087,1.856,0.414
1659,16.543,0.896,0.654
1660,11.164,0.351,0.17
1661,21.574,0.92,0.808
1662,11.271,4.781,0.213
1663,29.348,4.954,0.758
1664,5.28,4.456,0.103
1665,10.47,1.588,0.095
1666,3.361,1.333,0.396
1667,12.815,3.343,0.176
1668,1.601,4.7,0.693
1669,4.339,4.317,0.74
1670,27.416,0.172,0.613
1671,16.102,1.36,0.152
1672,9.282,1.176,0.116
1673,14.346,1.136,0.284
1674,14.822,1.022,0.575
1675,20.188,3.532,0.345
1676,15.407,4.057,0.826
1677,25.319,0.204,0.606
1678,26.57,2.945,0.856
1679,4.415,4.057,0.98
1680,8.414,4.356,0.345
1681,17.331,3.531,0.648
1682,27.558,0.045,0.772
1683,27.012,2.559,0.309
1684,5.692,1.804,0.623
1685,23.265,1.85,0.817
1686,22.098,4.386,0.329
1687,21.313,2.407,0.022
1688,19.605,3.812,0.557
1689,5.137,4.359,0.627
1690,6.987,1.992,0.232
1691,16.657,1.27,0.595
1692,6.172,1.157,0.06
1693,28.635,3.395,0.493
1694,21.382,0.579,0.098
1695,22.668,1.453,0.773
1696,26.733,0.217,0.797
1697,29.79,1.298,0.421
1698,9.361,1.856,0.481
1699,9.682,3.2,0.585
1700,12.27,2.367,0.965
1701,22.308,4.237,0.603
1702,3.442,4.26,0.202
1703,23.261,4.021,0.325
1704,17.956,1.81,0.385
1705,17.714,3.063,0.284
1706,17.779,4.596,0.382
1707,28.315,1.841,0.56
1708,17.216,0.314,0.523
1709,7.236,4.25,0.916
1710,25.695,2.071,0.359
1711,13.861,1.087,0.918
1712,4.022,2.209,0.314
1713,10.555,0.434,0.049
1714,9.62,0.015,0.601
1715,11.69,4.444,0.299
1716,16.514,3.622,0.784
1717,6.456,4.548,0.386
1718,1.719,2.498,0.587
1719,25.652,2.887,0.873
1720,28.754,0.484,0.958
1721,2.321,2.537,0.525
1722,26.758,0.483,0.585
1723,14.164,4.768,0.615
1724,9.385,0.899,0.522
1725,8.953,3.457,0.566
1726,4.292,0.486,0.863
1727,3.284,3.996,0.603
1728,28.734,4.83,0.705
1729,21.599,1.952,0.825
1730,14.256,4.266,0.573
1731,12.821,0.88,0.555
1732,10.315,0.472,0.824
1733,7.854,2.794,0.544
1734,29.33,2.593,0.447
1735,0.342,2.583,0.026
1736,3.793,3.487,0.048
1737,13.869,4.956,0.212
1738,12.844,1.92,0.951
1739,5.468,0.377,0.401
1740,15.488,2.312,0.678
1741,23.965,0.502,0.652
1742,11.839,0.749,0.616
1743,25.811,0.862,0.098
1744,8.27,0.996,0.673
1745,24.31,4.777,0.28
1746,28.941,4.163,0.702
1747,3.574,0.81,0.494
1748,0.077,1.437,0.83
1749,24.121,4.724,0.846
1750,6.167,1.035,0.997
1751,6.216,4.373,0.754
1752,25.584,3.175,0.246
1753,20.361,1.64,0.675
1754,6.536,3.299,0.64
1755,11.12,4.735,0.802
1756,0.78,4.172,0.542
1757,15.769,0.733,0.69
1758,17.622,0.929,0.433
1759,11.834,4.669,0.643
1760,26.114,1.276,0.54
1761,10.212,3.645,0.149
1762,4.064,2.154,0.379
1763,0.543,3.205,0.576
1764,4.506,3.674,0.09
1765,5.123,2.656,0.732
1766,3.836,2.719,0.129
1767,12.757,2.002,0.003
1768,18.799,1.306,0.903
1769,11.378,1.338,0.705
1770,3.382,1.151,0.062
1771,4.96,4.929,0.687
1772,9.284,4.763,0.92
1773,24.249,4.914,0.661
1774,6.781,4.448,0.058
1775,1.728,1.819,0.606
1776,11.673,1.585,0.773
1777,0.907,1.673,0.311
1778,25.974,3.074,0.74
1779,24.854,1.433,0.656
1780,29.772,3.778,0.651
1781,22.391,0.414,0.705
1782,0.802,3.667,0.12
1783,16.812,1.123,0.62
1784,21.475,1.004,0.039
1785,11.057,3.487,0.219
1786,28.114,3.026,0.253
1787,8.192,0.198,0.994
1788,13.902,0.653,0.5
1789,0.371,3.062,0.578
1790,15.339,3.641,0.761
1791,29.727,4.44,0.981
1792,10.15,2.727,0.973
1793,5.849,2.415,0.987
1794,25.449,1.101,0.499
1795,19.047,2.925,0.03
1796,15.32,1.706,0.283
1797,22.898,1.882,0.337
1798,11.153,4.736,0.85
1799,28.47,3.333,0.073
1800,11.401,2.243,0.994
1801,15.117,2.908,0.177
1802,18.098,2.646,0.295
1803,8.944,3.213,0.208
1804,10.743,4.363,0.055
1805,8.111,0.141,0.794
1806,12.98,0.341,0.891
1807,2.694,4.414,0.656
1808,29.454,2.043,0.213
1809,6.183,3.35,0.74
1810,2.218,2.443,0.392
1811,28.909,0.679,0.401
1812,12.057,0.617,0.366
1813,3.31,3.399,0.07
1814,11.491,0.33,0.176
1815,4.502,3.665,0.399
1816,25.755,4.417,0.901
1817,10.805,1.478,0.509
1818,5.616,2.553,0.735
1819,20.002,4.379,0.318
1820,26.622,4.69,0.907
1821,15.236,1.496,0.612
1822,18.238,4.737,0.193
1823,27.326,4.804,0.192
1824,13.054,1.475,0.233
1825,18.707,0.27,0.594
1826,8.846,2.561,0.832
1827,23.398,2.363,0.09
1828,6.379,4.332,0.668
1829,20.16,1.086,0.584
1830,25.218,0.813,0.747
1831,14.309,4.721,0.554
1832,0.717,4.528,0.889
1833,22.684,1.448,0.633
1834,19.54,0.271,0.844
1835,16.37,3.984,0.906
1836,27.858,4.838,0.518
1837,12.324,3.374,0.656
1838,28.756,3.587,0.989
1839,0.247,1.049,0.696
1840,8.04,3.946,0.862
1841,23.185,0.735,0.129
1842,23.991,1.763,0.2
1843,10.493,2.957,0.962
1844,13.866,4.362,0.388
1845,7.08,1.013,0.765
1846,4.697,0.682,0.945
1847,25.961,3.547,0.098
1848,25.025,3.293,0.492
1849,26.711,2.8,0.06
1850,23.252,3.366,0.636
1851,8.545,4.968,0.865
1852,21.124,4.197,0.917
1853,15.618,1.556,0.379
1854,4.852,4.416,0.75
1855,28.07,0.083,0.954
1856,27.069,0.431,0.648
1857,15.614,4.244,0.697
1858,20.657,4.9,0.588
1859,23.669,3.257,0.698
1860,17.367,0.452,0.707
1861,28.765,4.834,0.186
1862,11.426,3.693,0.964
1863,28.414,3.289,0.514
1864,18.593,3.533,0.288
1865,17.68,0.808,0.732
1866,15.669,3.149,0.932
1867,1.749,2.462,0.702
1868,22.73,0.665,0.02
1869,9.296,4.953,0.554
1870,17.64,2.607,0.555
1871,2.364,2.032,0.486
1872,9.369,3.766,0.746
1873,14.376,4.805,0.17
1874,24.721,1.221,0.487
1875,24.852,3.174,0.054
1876,26.869,4.506,0.487
1877,13.828,1.162,0.546
1878,28.89,1.342,0.445
1879,15.838,1.874,0.641
1880,22.673,3.11,0.138
1881,6.669,2.503,0.728
1882,21.299,3.653,0.971
1883,13.908,4.483,0.097
1884,11.803,2.56,0.222
1885,17.697,4.215,0.344
1886,6.766,0.37,0.384
1887,9.58,0.458,0.837
1888,28.665,0.638,0.72
1889,14.034,1.59,0.463
1890,17.173,3.78,0.636
1891,0.638,1.944,0.127
1892,5.642,2.965,0.246
1893,1.591,4.643,0.842
1894,9.949,1.487,0.216
1895,11.668,3.152,0.365
1896,5.04,1.682,0.401
1897,20.93,0.041,0.208
1898,12.202,4.22,0.921
1899,3.66,0.951,0.768
1900,7.956,0.489,0.041
1901,15.764,1.092,0.941
1902,5.53,0.573,0.802
1903,0.368,3.687,0.7
1904,2.337,1.637,0.012
1905,10.506,0.227,0.558
1906,7.051,1.219,0.397
1907,8.47,1.797,0.456
1908,10.974,0.277,0.886
1909,2.011,3.609,0.425
1910,22.721,2.546,0.545
1911,3.432,3.81,0.398
1912,9.562,2.199,0.354
1913,21.94,4.272,0.957
1914,13.657,1.419,0.098
1915,23.276,0.398,0.115
1916,9.46,0.151,0.927
1917,26.359,4.758,0.253
1918,8.815,0.665,0.364
1919,16.349,3.678,0.95
1920,13.219,0.892,0.852
1921,29.544,4.635,0.415
1922,16.485,4.178,0.18
1923,5.192,0.544,0.95
1924,1.028,4.743,0.784
1925,4.222,2.491,0.133
1926,13.678,2.102,0.289
1927,16.252,0.546,0.575
1928,22.81,4.305,0.785
1929,29.991,0.457,0.171
