case_id,u_par,C_rate,SOC
998,9.571,2.671,0.998
999,12.877,4.069,0.09
1000,9.776,4.363,0.892
1001,17.251,0.961,0.324
1002,9.236,1.854,0.453
1003,9.819,1.513,0.708
1004,5.991,3.818,0.838
1005,21.16,3.455,0.216
1006,2.699,2.064,0.611
1007,6.51,1.724,0.388
1008,23.923,0.738,0.457
1009,9.754,2.123,0.84
1010,8.717,1.562,0.514
1011,5.297,1.95,0.898
1012,1.185,3.703,0.608
1013,11.673,3.253,0.139
1014,22.505,4.029,0.13
1015,20.202,2.969,0.862
1016,9.176,2.613,0.023
1017,17.373,2.489,0.539
1018,16.765,3.633,0.733
1019,3.097,4.61,0.505
1020,17.64,3.632,0.34
1021,29.91,1.799,0.095
1022,18.218,3.837,0.668
1023,22.086,4.206,0.152
1024,12.004,2.303,0.344
1025,0.836,4.535,0.23
1026,19.208,3.834,0.532
1027,28.6,1.5,0.478
1028,16.024,3.93,0.513
1029,16.221,4.966,0.69
1030,0.985,3.998,0.672
1031,21.588,0.853,0.11
1032,0.28,2.133,0.01
1033,29.729,1.092,0.897
1034,26.124,2.696,0.659
1035,17.557,1.157,0.537
1036,6.382,0.936,0.987
1037,29.853,0.71,0.278
1038,4.308,3.637,0.889
1039,25.421,2.279,0.072
1040,22.999,1.266,0.971
1041,24.228,0.769,0.495
1042,10.737,3.419,0.27
1043,18.432,4.301,0.18
1044,6.378,2.824,0.468
1045,19.12,4.691,0.447
1046,28.118,1.896,0.484
1047,18.222,0.624,0.124
1048,17.832,2.822,0.487
1049,5.571,2.088,0.376
1050,6.77,1.469,0.562
1051,28.728,2.973,0.743
1052,27.068,2.069,0.313
1053,15.658,3.108,0.533
1054,6.149,4.901,0.771
1055,24.811,0.759,0.829
1056,8.263,4.704,0.835
1057,4.071,0.519,0.235
1058,13.624,4.464,0.926
1059,20.397,0.702,0.229
1060,20.1,1.204,0.816
1061,5.015,4.27,0.295
1062,9.594,2.057,0.038
1063,14.46,3.49,0.617
1064,10.599,2.312,0.985
1065,16.342,4.989,0.686
1066,21.469,3.567,0.96
1067,20.44,0.818,0.608
1068,10.203,0.95,0.095
1069,21.73,4.018,0.258
1070,21.492,1.453,0.228
1071,20.972,4.053,0.381
1072,29.862,2.86,0.897
1073,2.482,3.686,0.694
1074,24.525,3.073,0.412
1075,5.575,2.205,0.406
1076,4.442,4.989,0.878
1077,12.674,3.038,0.612
1078,4.977,3.241,0.242
1079,29.775,1.63,0.558
1080,1.494,3.944,0.038
1081,27.432,4.048,0.328
1082,21.425,3.425,0.924
1083,20.774,2.785,0.705
1084,1.727,2.04,0.566
1085,26.78,2.822,0.76
1086,21.055,1.473,0.568
1087,0.48,1.491,0.046
1088,2.879,1.873,0.49
1089,11.37,4.888,0.938
1090,4.197,4.355,0.102
1091,25.748,3.175,0.27
1092,4.947,4.505,0.96
1093,13.381,3.501,0.518
1094,1.115,3.613,0.707
1095,17.271,3.832,0.878
1096,18.229,4.509,0.93
1097,7.893,4.984,0.982
1098,26.21,1.454,0.428
1099,13.154,4.355,0.674
1100,27.63,4.389,0.68
1101,24.395,1.692,0.205
1102,2.647,2.204,0.684
1103,26.717,0.701,0.039
1104,21.019,1.286,0.415
1105,23.174,2.421,0.163
1106,6.687,1.027,0.265
1107,19.64,2.506,0.72
1108,16.188,1.924,0.733
1109,5.063,1.571,0.649
1110,8.594,3.796,0.106
1111,2.296,1.233,0.82
1112,16.791,1.516,0.998
1113,13.81,1.138,0.897
1114,20.617,0.917,0.129
1115,2.891,2.348,0.223
1116,25.384,4.096,0.6
1117,24.148,3.201,0.657
1118,1.758,0.627,0.15
1119,4.164,2.235,0.731
1120,21.205,1.308,0.846
1121,27.363,2.837,0.563
1122,23.656,3.254,0.38
1123,14.183,1.813,0.726
1124,27.036,3.89,0.332
1125,27.237,2.764,0.844
1126,11.641,1.834,0.313
1127,25.149,4.198,0.807
1128,27.192,1.932,0.004
1129,1.155,2.576,0.331
1130,29.621,2.406,0.686
1131,7.781,1.618,0.323
1132,4.077,1.835,0.331
1133,13.16,2.182,0.07
1134,28.997,3.853,0.414
1135,23.607,4.311,0.5
1136,29.246,2.652,0.968
1137,8.38,0.539,0.329
1138,15.411,3.198,0.294
1139,1.521,3.684,0.749
1140,9.603,3.577,0.354
1141,29.744,3.847,0.52
1142,25.344,1.542,0.912
1143,19.0,1.543,0.262
1144,2.831,1.122,0.547
1145,29.688,3.862,0.733
1146,0.9,2.65,0.722
1147,15.519,2.847,0.001
1148,25.197,0.802,0.441
1149,3.37,1.732,0.048
1150,19.328,2.625,0.613
1151,25.243,4.055,0.398
1152,5.841,1.503,0.077
1153,14.735,4.858,0.68
1154,10.309,3.286,0.718
1155,6.697,2.508,0.564
1156,28.63,1.41,0.516
1157,18.648,3.447,0.077
1158,11.659,4.37,0.247
1159,19.105,3.922,0.827
1160,23.259,1.884,0.933
1161,10.61,4.102,0.416
1162,29.381,3.725,0.462
1163,3.15,2.231,0.989
1164,22.229,2.416,0.203
1165,18.63,4.522,0.675
1166,5.547,3.717,0.468
1167,25.693,3.729,0.7
1168,23.453,4.394,0.23
1169,27.608,3.73,0.959
1170,18.398,4.505,0.263
1171,2.161,2.877,0.999
1172,20.818,4.063,0.189
1173,15.484,1.724,0.708
1174,24.584,4.795,0.616
1175,14.628,4.316,0.267
1176,15.656,1.802,0.143
1177,25.998,1.044,0.968
1178,21.354,3.71,0.35
1179,13.738,2.112,0.772
1180,1.67,3.07,0.926
1181,8.683,0.529,0.474
1182,24.053,2.989,0.134
1183,11.099,2.02,0.925
1184,3.955,4.495,0.619
1185,28.515,2.003,0.127
1186,0.193,1.265,0.749
1187,16.363,3.954,0.255
1188,9.733,2.618,0.509
1189,0.755,4.315,0.993
1190,29.88,1.863,0.866
1191,2.173,4.323,0.467
1192,8.568,2.098,0.099
1193,20.703,1.761,0.916
1194,13.888,3.143,0.519
1195,20.518,3.365,0.134
1196,28.964,3.823,0.745
1197,23.949,3.236,0.962
1198,2.985,3.099,0.298
1199,21.08,1.457,0.527
1200,13.689,3.247,0.211
1201,16.857,4.899,0.995
1202,22.005,2.867,0.232
1203,23.445,4.957,0.895
1204,6.407,2.442,0.47
1205,27.801,4.546,0.387
1206,17.56,2.959,0.573
1207,20.414,4.276,0.256
1208,19.132,2.979,0.06
1209,10.726,4.383,0.89
1210,10.27,3.449,0.008
1211,14.272,1.36,0.713
1212,6.511,4.673,0.401
1213,2.461,0.712,0.113
1214,3.842,1.858,0.216
1215,10.684,1.559,0.29
1216,28.182,1.422,0.282
1217,24.612,4.29,0.455
1218,4.047,3.147,0.854
1219,6.625,2.982,0.151
1220,6.011,3.844,0.904
1221,27.273,4.467,0.443
1222,14.896,3.139,0.21
1223,6.694,4.97,0.499
1224,15.2,4.771,0.946
1225,26.349,2.078,0.875
1226,4.132,3.071,0.155
1227,16.065,2.886,0.71
1228,11.717,3.193,0.902
1229,17.526,0.507,0.383
1230,28.402,2.41,0.251
1231,29.494,1.628,0.85
1232,14.022,0.803,0.634
1233,8.961,2.326,0.653
1234,2.238,1.248,0.01
1235,0.319,1.591,0.787
1236,26.277,0.984,0.276
1237,24.032,2.896,0.295
1238,17.973,4.574,0.559
1239,1.013,4.635,0.589
1240,0.988,0.556,0.231
1241,25.01,3.011,0.033
1242,22.283,3.327,0.217
1243,14.282,3.088,0.049
1244,19.889,2.403,0.625
1245,3.961,2.366,0.249
1246,20.43,3.834,0.133
1247,11.469,4.688,0.161
1248,7.794,1.417,0.143
1249,11.522,1.257,0.24
1250,0.428,1.313,0.67
1251,17.865,4.777,0.186
1252,25.023,1.55,0.699
1253,13.911,1.135,0.263
1254,12.099,2.179,0.308
1255,14.498,4.982,0.437
1256,20.215,2.417,0.188
1257,2.799,4.448,0.739
1258,22.245,4.038,0.431
1259,23.055,4.763,0.648
1260,19.779,1.484,0.844
1261,15.209,0.918,0.681
1262,12.203,4.192,0.332
1263,12.399,2.859,0.656
1264,17.352,1.255,0.303
1265,24.427,1.452,0.668
1266,12.134,0.853,0.529
1267,7.684,4.525,0.454
1268,1.722,3.135,0.901
1269,6.172,2.296,0.285
1270,16.825,1.59,0.447
1271,2.579,2.406,0.516
1272,7.72,0.988,0.318
1273,13.905,2.544,0.45
1274,14.468,1.934,0.252
1275,21.207,3.647,0.027
1276,15.447,1.026,0.26
1277,29.178,1.771,0.71
1278,11.404,4.823,0.945
1279,10.647,3.509,0.629
1280,8.012,2.231,0.568
1281,14.196,3.016,0.078
1282,21.818,4.868,0.376
1283,24.758,4.428,0.536
1284,3.971,1.07,0.2
1285,16.428,2.948,0.948
1286,13.482,0.704,0.52
1287,15.482,0.512,0.45
1288,0.042,4.659,0.201
1289,0.287,0.509,0.005
1290,3.183,0.734,0.761
1291,25.37,1.908,0.225
1292,29.726,2.922,0.774
1293,28.695,3.811,0.397
1294,12.603,3.297,0.073
1295,17.454,2.082,0.315
1296,8.876,0.863,0.997
1297,16.286,4.938,0.91
1298,3.562,4.68,0.05
1299,9.549,1.001,0.508
1300,10.29,3.042,0.219
1301,0.717,4.117,0.77
1302,10.669,4.341,0.198
1303,21.025,1.365,0.584
1304,21.669,4.37,0.67
1305,6.468,4.465,0.516
1306,18.75,4.484,0.152
1307,8.427,1.132,0.461
1308,2.551,3.272,0.944
1309,10.368,2.134,0.39
1310,3.033,4.314,0.044
1311,15.876,1.72,0.338
1312,8.28,4.15,0.776
1313,11.046,2.206,0.07
1314,6.25,2.614,0.709
1315,25.047,4.891,0.807
1316,28.17,0.781,0.818
1317,13.65,1.406,0.513
1318,24.413,1.71,0.756
1319,15.228,2.924,0.152
1320,4.084,4.339,0.625
1321,8.027,1.664,0.701
1322,14.524,4.54,0.601
1323,3.67,2.2,0.696
1324,18.93,3.912,0.191
1325,27.095,4.272,0.759
1326,14.238,1.898,0.191
1327,22.307,4.823,0.373
1328,9.512,4.153,0.485
1329,22.001,2.977,0.268
1330,0.982,3.993,0.586
1331,17.729,2.158,0.614
1332,19.811,3.312,0.28
1333,10.306,4.494,0.117
1334,14.375,3.732,0.267
1335,5.554,2.461,0.443
1336,8.016,2.411,0.876
1337,27.371,2.887,0.476
1338,22.232,0.922,0.936
1339,11.265,4.283,0.012
1340,5.583,3.428,0.003
1341,28.508,4.379,0.296
1342,5.793,4.181,0.512
1343,11.417,3.353,0.168
1344,3.239,2.381,0.362
1345,0.553,4.354,0.856
1346,13.244,2.437,0.444
1347,25.852,3.41,0.633
1348,1.991,3.329,0.27
1349,3.703,4.439,0.343
1350,14.743,3.794,0.304
1351,25.999,3.986,0.144
1352,17.005,3.476,0.895
1353,11.763,4.154,0.614
1354,10.503,0.913,0.253
1355,20.576,1.563,0.318
1356,22.515,2.041,0.79
1357,5.285,1.167,0.44
1358,28.276,2.43,0.327
1359,27.832,3.525,0.033
1360,26.048,3.673,0.639
1361,19.681,1.093,0.428
1362,0.436,1.363,0.876
1363,5.19,2.113,0.446
1364,26.135,2.451,0.283
1365,18.387,2.831,0.728
1366,6.053,0.534,0.448
1367,28.019,3.324,0.391
1368,0.335,3.261,0.95
1369,13.133,4.954,0.353
1370,19.424,3.935,0.732
1371,18.211,3.769,0.258
1372,3.335,1.923,0.536
1373,7.736,0.87,0.808
1374,16.178,4.056,0.695
1375,18.508,4.425,0.05
1376,25.189,1.689,0.094
1377,23.902,4.552,0.638
1378,12.424,2.287,0.284
1379,16.158,4.804,0.543
1380,9.864,0.566,0.965
1381,24.482,1.725,0.615
1382,24.17,3.233,0.756
1383,24.706,4.643,0.176
1384,15.138,1.84,0.819
1385,1.805,1.298,0.124
1386,18.436,4.625,0.083
1387,12.026,2.527,0.193
1388,29.753,4.732,0.788
1389,18.3,4.267,0.086
1390,24.611,2.505,0.604
1391,25.204,3.784,0.349
1392,14.827,0.811,0.824
1393,26.919,1.565,0.122
1394,2.696,1.345,0.026
1395,6.967,3.639,0.312
1396,25.713,3.308,0.445
1397,20.079,1.087,0.466
1398,23.685,1.969,0.932
1399,22.338,1.078,0.655
1400,12.209,1.702,0.096
1401,11.996,3.433,0.355
1402,1.516,4.21,0.782
1403,22.479,0.748,0.749
1404,11.782,1.548,0.323
1405,29.595,2.042,0.61
1406,27.289,1.777,0.969
1407,3.807,3.265,0.538
1408,17.62,4.607,0.242
1409,25.516,1.124,0.498
1410,22.497,1.866,0.945
1411,27.777,3.989,0.819
1412,13.879,1.868,0.648
1413,10.799,0.613,0.775
1414,4.493,2.988,0.175
1415,23.08,2.732,0.202
1416,22.68,2.319,0.554
1417,15.871,3.396,0.953
1418,9.995,1.231,0.075
1419,23.664,0.523,0.612
1420,24.768,3.328,0.259
1421,29.122,1.472,0.031
1422,17.245,4.461,0.259
1423,0.748,0.844,0.186
1424,29.069,1.034,0.842
1425,3.792,2.309,0.622
1426,1.121,2.161,0.271
1427,27.073,0.602,0.987
1428,27.61,3.015,0.49
1429,18.066,1.766,0.139
1430,28.976,1.536,0.214
1431,20.43,1.992,0.555
1432,28.909,4.431,0.263
1433,12.1,4.28,0.762
1434,17.589,1.238,0.175
1435,12.126,2.539,0.279
1436,23.976,0.978,0.008
1437,23.513,1.56,0.089
1438,11.342,1.721,0.735
1439,6.319,3.597,0.139
1440,18.085,2.952,0.348
1441,5.423,2.703,0.547
1442,7.438,0.991,0.424
1443,29.462,4.186,0.041
1444,8.515,0.511,0.152
1445,2.991,2.472,0.12
1446,4.604,3.299,0.379
1447,26.196,2.561,0.969
1448,29.551,4.858,0.041
1449,12.611,1.717,0.22
1450,5.706,2.283,0.178
1451,10.025,1.736,0.083
1452,12.896,4.558,0.572
1453,28.871,3.5,0.89
1454,0.627,1.359,0.575
1455,9.181,4.875,0.899
1456,23.103,0.749,0.338
1457,25.792,4.321,0.923
1458,17.93,0.642,0.929
1459,24.163,2.591,0.526
1460,29.595,3.777,0.934
1461,16.973,3.362,0.853
1462,11.667,3.861,0.607
1463,12.008,3.302,0.825
1464,5.091,4.846,0.327
1465,8.612,0.761,0.882
1466,27.895,2.332,0.716
1467,18.099,1.912,0.917
1468,8.581,0.842,0.481
1469,9.702,2.728,0.155
1470,17.792,0.563,0.663
1471,12.477,2.885,0.213
1472,10.675,2.289,0.197
1473,9.189,4.262,0.225
1474,8.628,4.502,0.826
1475,14.15,2.329,0.925
1476,11.114,3.139,0.429
1477,20.356,4.744,0.676
1478,27.74,1.513,0.725
1479,8.413,4.601,0.853
1480,18.6,3.62,0.777
1481,6.431,3.467,0.844
1482,27.365,2.084,0.011
1483,26.865,2.054,0.804
1484,5.483,4.392,0.391
1485,4.545,4.447,0.968
1486,25.864,4.916,0.71
1487,10.857,2.449,0.54
1488,8.245,3.97,0.782
1489,10.571,1.204,0.106
1490,2.773,4.65,0.588
1491,12.359,4.386,0.905
1492,0.401,1.238,0.75
1493,29.786,4.844,0.962
1494,3.425,2.629,0.501
1495,13.562,3.01,0.007
1496,1.484,3.994,0.385
1497,6.929,0.82,0.932
1498,13.031,4.739,0.387
1499,13.515,1.706,0.466
1500,26.705,1.23,0.143
1501,4.842,2.13,0.185
1502,9.993,4.645,0.719
1503,25.721,3.82,0.353
1504,27.646,1.85,0.078
1505,12.823,2.756,0.864
1506,18.205,3.218,0.165
1507,21.116,1.836,0.483
1508,9.579,3.774,0.41
1509,26.576,4.673,0.165
1510,16.419,3.914,0.596
1511,28.344,3.086,0.574
1512,12.441,0.713,0.187
1513,1.289,3.269,0.559
1514,29.585,1.298,0.668
1515,12.232,1.211,0.561
1516,9.667,1.716,0.652
1517,23.977,2.737,0.519
1518,1.336,4.626,0.519
1519,10.575,2.932,0.143
1520,11.935,2.678,0.379
1521,5.637,4.955,0.721
1522,29.443,2.05,0.361
1523,19.462,2.814,0.812
1524,16.997,2.258,0.272
1525,26.668,3.232,0.653
1526,6.396,1.555,0.063
1527,21.383,0.527,0.643
1528,12.84,1.218,0.524
1529,23.138,3.25,0.627
1530,15.561,2.373,0.436
1531,9.842,1.585,0.665
1532,26.675,4.49,0.493
1533,22.154,0.549,0.063
1534,19.861,1.9,0.128
1535,13.986,1.372,0.18
1536,18.256,0.697,0.057
1537,2.86,1.652,0.292
1538,22.86,3.329,0.512
1539,5.997,2.554,0.628
1540,26.94,3.833,0.534
1541,10.742,1.266,0.078
1542,5.288,1.806,0.096
1543,23.212,2.077,0.957
1544,0.549,1.676,0.508
1545,19.111,4.12,0.37
1546,11.812,2.132,0.698
1547,28.077,3.388,0.849
1548,15.346,4.712,0.634
1549,18.4,3.169,0.669
1550,10.551,3.898,0.341
1551,11.565,0.592,0.766
1552,11.046,1.352,0.251
1553,16.752,3.184,0.427
1554,25.04,2.986,0.12
1555,1.033,3.911,0.524
1556,3.202,3.955,0.542
1557,23.591,1.693,0.023
1558,5.847,1.425,0.264
1559,4.696,3.733,0.882
1560,7.085,1.207,0.959
1561,27.484,0.886,0.306
1562,2.485,2.901,0.909
1563,14.938,1.606,0.972
1564,11.422,2.505,0.98
1565,27.525,3.809,0.077
1566,26.984,2.187,0.499
1567,23.521,1.599,0.273
1568,27.384,1.74,0.288
1569,25.425,3.18,0.714
1570,3.234,1.191,0.983
1571,11.322,4.451,0.098
1572,4.284,3.448,0.347
1573,19.176,0.939,0.929
1574,23.43,0.95,0.762
1575,10.823,3.166,0.7
1576,14.844,0.843,0.065
1577,1.946,4.007,0.57
1578,19.557,1.216,0.547
1579,19.229,2.261,0.804
1580,16.019,3.539,0.486
1581,25.657,2.83,0.316
1582,12.849,1.104,0.597
1583,0.543,2.359,0.732
1584,20.487,1.742,0.582
1585,27.653,2.513,0.102
1586,6.536,4.653,0.673
1587,5.976,2.31,0.284
1588,25.922,3.157,0.956
1589,23.698,3.614,0.187
1590,20.088,4.202,0.495
1591,1.938,3.445,0.637
1592,27.293,1.474,0.714
1593,25.567,3.09,0.336
1594,4.591,3.669,0.176
1595,15.884,1.873,0.586
1596,28.952,1.455,0.791
1597,10.81,1.985,0.022
1598,28.662,2.411,0.386
1599,6.328,3.158,0.59
1600,27.587,4.42,0.73
1601,19.712,0.924,0.021
1602,11.394,2.683,0.912
1603,25.239,4.804,0.98
1604,18.755,2.035,0.573
1605,20.804,3.447,0.865
1606,29.165,2.703,0.401
1607,2.643,2.341,0.556
1608,1.171,0.873,0.315
1609,25.5,4.233,0.943
1610,0.712,0.805,0.804
1611,6.732,4.589,0.808
1612,23.23,0.522,0.481
1613,0.9,4.644,0.501
1614,16.817,2.059,0.077
1615,23.959,1.578,0.706
1616,9.827,2.608,0.748
1617,27.14,4.101,0.249
1618,17.785,0.984,0.989
1619,8.128,2.224,0.282
1620,25.303,0.808,0.391
1621,1.607,3.212,0.176
1622,16.591,1.288,0.89
1623,13.632,1.25,0.753
1624,14.391,1.982,0.038
1625,4.062,3.468,0.308
1626,3.014,3.547,0.013
1627,8.371,3.747,0.872
1628,11.906,4.958,0.439
1629,28.51,4.472,0.165
1630,12.265,2.54,0.864
1631,8.948,3.366,0.078
1632,2.396,1.361,0.501
1633,13.287,2.29,0.524
1634,7.633,3.238,0.627
1635,28.393,3.013,0.808
1636,26.526,1.686,0.467
1637,4.156,1.109,0.483
1638,29.984,3.222,0.405
1639,6.799,2.064,0.6
1640,24.669,4.919,0.161
1641,18.117,4.881,0.86
1642,20.453,1.505,0.59
1643,14.168,3.804,0.609
1644,7.733,0.602,0.375
1645,9.031,3.18,0.554
1646,19.717,4.599,0.964
1647,18.33,1.533,0.475
1648,22.797,1.914,0.607
1649,15.409,1.575,0.23
1650,18.829,3.05,0.501
1651,27.212,1.563,0.826
1652,6.116,4.615,0.681
1653,22.354,2.415,0.655
1654,15.302,1.382,0.664
1655,21.174,3.479,0.979
1656,29.77,4.951,0.055
1657,12.816,2.582,0.626
1658,16.04,1.795,0.574
1659,29.629,0.69,0.782
1660,22.033,2.121,0.702
1661,5.459,4.584,0.079
1662,7.947,3.816,0.687
1663,23.625,4.344,0.996
1664,9.002,0.583,0.634
1665,1.302,1.703,0.788
1666,0.276,2.415,0.171
1667,26.833,4.427,0.543
1668,22.774,4.074,0.113
1669,7.85,2.515,0.977
1670,12.987,0.873,0.062
1671,17.744,1.484,0.204
1672,2.937,2.578,0.726
1673,1.892,2.473,0.102
1674,29.281,3.952,0.076
1675,15.74,3.136,0.921
1676,1.787,1.703,0.587
1677,16.314,3.159,0.581
1678,21.747,4.783,0.819
1679,0.118,1.696,0.276
1680,8.461,2.872,0.191
1681,17.038,1.214,0.932
1682,13.218,2.923,0.224
1683,3.698,3.728,0.051
1684,11.95,3.182,0.126
1685,29.857,3.732,0.731
1686,25.457,3.119,0.146
1687,16.062,4.017,0.924
1688,18.593,4.728,0.759
1689,20.954,2.293,0.843
1690,8.865,1.587,0.53
1691,4.683,0.548,0.409
1692,27.0,1.975,0.569
1693,22.07,1.745,0.148
1694,15.396,2.251,0.729
1695,29.45,2.174,0.74
1696,24.836,1.379,0.102
1697,2.06,1.261,0.614
1698,22.596,1.177,0.8
1699,18.708,0.622,0.469
1700,9.934,4.573,0.923
1701,16.715,3.822,0.177
1702,17.698,2.591,0.204
1703,15.647,2.509,0.455
1704,27.121,1.759,0.949
1705,23.149,1.966,0.823
1706,0.81,2.036,0.0
1707,19.051,1.256,0.099
1708,18.232,1.546,0.824
1709,10.653,1.986,0.891
1710,20.579,0.859,0.65
1711,21.654,1.378,0.74
1712,28.988,1.104,0.868
1713,28.073,2.938,0.085
1714,20.279,2.235,0.839
1715,26.524,4.249,0.56
1716,24.542,0.805,0.366
1717,6.543,0.511,0.532
1718,7.157,3.502,0.818
1719,21.836,0.84,0.641
1720,9.391,3.18,0.61
1721,1.124,4.665,0.154
1722,20.755,1.864,0.164
1723,17.983,4.388,0.195
1724,2.172,3.51,0.712
1725,18.417,0.741,0.938
1726,12.429,1.269,0.772
1727,3.273,3.715,0.863
1728,13.399,1.833,0.387
1729,26.898,2.284,0.951
1730,25.283,2.365,0.934
1731,8.137,3.668,0.397
1732,26.756,1.987,0.506
1733,29.43,3.852,0.064
1734,8.841,2.688,0.712
1735,18.642,1.27,0.598
1736,11.767,4.899,0.377
1737,21.196,1.488,0.208
1738,26.174,1.535,0.374
1739,7.472,1.564,0.34
1740,29.968,0.747,0.886
1741,15.288,0.766,0.282
1742,2.367,2.273,0.389
1743,24.392,1.781,0.455
1744,21.407,4.361,0.551
1745,18.513,4.826,0.211
1746,19.729,3.872,0.265
1747,16.274,3.114,0.247
1748,3.275,0.595,0.991
1749,14.755,2.063,0.978
1750,0.88,3.295,0.568
1751,24.848,2.911,0.523
1752,4.38,4.449,0.13
1753,11.137,2.911,0.337
1754,20.747,2.398,0.098
1755,2.182,0.51,0.702
1756,2.567,4.066,0.257
1757,26.3,1.371,0.206
1758,19.457,2.945,0.744
1759,24.549,2.513,0.792
1760,12.755,3.856,0.035
1761,6.204,1.954,0.822
1762,24.931,4.926,0.085
1763,16.536,4.712,0.257
1764,6.326,1.022,0.197
1765,1.07,1.592,0.467
1766,28.466,4.215,0.069
1767,0.619,3.032,0.37
1768,16.526,2.994,0.795
1769,22.182,2.54,0.155
1770,18.688,2.363,0.096
1771,8.063,1.479,0.804
1772,27.571,4.655,0.773
1773,4.141,3.076,0.586
1774,4.014,1.912,0.41
1775,18.083,4.693,0.382
1776,13.932,1.094,0.301
1777,19.294,1.542,0.607
1778,29.714,3.99,0.13
1779,17.329,1.126,0.007
1780,28.918,1.822,0.037
1781,2.123,3.338,0.446
1782,19.75,1.163,0.133
1783,13.531,0.515,0.473
1784,11.974,2.697,0.729
1785,16.053,0.635,0.616
1786,13.393,4.843,0.744
1787,23.032,2.427,0.688
1788,23.863,4.895,0.753
1789,19.872,2.762,0.26
1790,16.735,2.212,0.366
1791,13.369,1.798,0.186
1792,15.752,1.493,0.101
1793,19.471,4.363,0.335
1794,0.014,4.638,0.284
1795,25.819,4.379,0.925
1796,16.716,3.518,0.177
1797,8.112,2.192,0.724
1798,15.433,3.433,0.222
1799,17.214,3.712,0.378
1800,27.167,0.742,0.341
1801,28.857,4.201,0.077
1802,9.44,4.618,0.737
1803,12.057,0.785,0.611
1804,14.79,3.053,0.2
1805,22.101,2.685,0.991
1806,2.44,3.495,0.085
1807,22.534,3.576,0.435
1808,29.498,3.265,0.28
1809,24.635,2.345,0.059
1810,27.128,2.089,0.024
1811,18.376,4.162,0.608
1812,8.925,2.546,0.911
1813,9.771,4.3,0.311
1814,18.55,2.932,0.293
1815,14.82,2.808,0.831
1816,18.037,3.691,0.496
1817,6.364,2.159,0.679
1818,25.885,2.402,0.181
1819,14.538,0.902,0.906
1820,0.361,3.505,0.022
1821,22.651,4.643,0.607
1822,25.827,4.526,0.861
1823,4.929,2.58,0.55
1824,3.489,2.818,0.706
1825,17.822,1.326,0.247
1826,29.519,4.423,0.719
1827,18.237,2.431,0.245
1828,0.226,2.611,0.522
1829,7.068,1.147,0.045
1830,26.992,0.928,0.903
1831,12.292,1.925,0.352
1832,28.19,3.427,0.778
1833,25.405,2.5,0.29
1834,29.458,4.667,0.365
1835,24.69,0.68,0.077
1836,10.955,1.635,0.042
1837,2.452,3.794,0.045
1838,7.01,0.879,0.676
1839,2.838,4.096,0.826
1840,15.975,2.156,0.705
1841,21.862,4.583,0.715
1842,21.288,4.975,0.463
1843,26.359,1.715,0.486
1844,5.553,4.093,0.623
1845,23.358,0.545,0.538
1846,13.448,1.501,0.536
1847,4.771,1.797,0.075
1848,6.367,0.766,0.823
1849,8.321,3.058,0.567
1850,16.404,1.358,0.304
1851,19.486,2.336,0.19
1852,22.876,0.538,0.571
1853,7.072,2.277,0.427
1854,9.178,3.977,0.361
1855,15.093,4.542,0.924
1856,17.476,3.85,0.446
1857,9.569,4.295,0.151
1858,24.607,1.024,0.229
1859,1.71,3.927,0.613
1860,17.358,1.041,0.325
1861,22.626,3.778,0.101
1862,25.125,3.688,0.346
1863,16.155,4.351,0.166
1864,10.478,1.929,0.749
1865,29.475,1.18,0.128
1866,17.139,2.82,0.623
1867,25.962,1.694,0.582
1868,10.189,2.704,0.18
1869,7.345,1.583,0.734
1870,24.852,3.629,0.142
1871,4.656,0.753,0.968
1872,13.184,4.842,0.422
1873,15.855,4.348,0.153
1874,24.431,4.102,0.689
1875,8.773,2.019,0.742
1876,12.836,1.663,0.976
1877,21.742,4.908,0.487
1878,26.989,2.322,0.286
1879,7.909,4.409,0.501
1880,16.07,3.871,0.333
1881,0.026,3.707,0.763
1882,10.772,1.073,0.052
1883,1.2,1.289,0.823
1884,7.229,4.809,0.688
1885,23.665,2.054,0.112
1886,0.064,4.718,0.657
1887,12.201,4.042,0.246
1888,0.564,4.777,0.758
1889,10.9,0.846,0.064
1890,13.761,2.44,0.607
1891,18.104,2.708,0.904
1892,28.811,1.009,0.521
1893,27.005,0.861,0.821
1894,14.227,4.851,0.702
1895,7.926,1.618,0.336
1896,9.76,4.121,0.022
1897,16.724,1.913,0.351
1898,27.227,4.549,0.689
1899,17.656,0.582,0.134
1900,23.129,2.842,0.839
1901,25.133,1.415,0.924
1902,15.686,2.645,0.735
1903,26.748,3.866,0.086
1904,29.194,2.895,0.623
1905,20.315,1.074,0.88
1906,23.842,0.917,0.785
1907,11.322,4.226,0.6
1908,18.671,3.649,0.763
1909,4.289,1.523,0.903
1910,21.243,4.488,0.429
1911,23.282,4.222,0.305
1912,23.536,2.961,0.515
1913,16.625,0.646,0.281
1914,1.984,2.914,0.989
1915,5.054,2.94,0.953
1916,8.317,2.227,0.659
1917,18.319,3.301,0.917
1918,14.087,3.871,0.238
1919,29.78,0.892,0.307
1920,0.322,1.916,0.64
1921,7.819,0.55,0.714
1922,9.914,2.036,0.889
1923,1.6,1.537,0.22
1924,5.865,3.206,0.833
1925,14.387,1.958,0.396
1926,23.697,2.785,0.637
1927,1.587,4.432,0.765
1928,1.558,2.715,0.718
1929,3.455,3.503,0.969
